name,rating,hours,categories,address
Marylou's Coffee,3.5 star rating,5:00 AM - 8:00 PM;5:00 AM - 8:00 PM;5:00 AM - 8:00 PM;5:00 AM - 8:00 PM;5:00 AM - 8:00 PM;5:00 AM - 8:00 PM;6:00 AM - 8:00 PM,Coffee & Tea,"308 Willard St, Quincy, MA 02169"
Ripple Cafe,4 star rating,7:00 AM - 3:00 PM;7:00 AM - 3:00 PM;7:00 AM - 3:00 PM;7:00 AM - 3:00 PM;7:00 AM - 3:00 PM;8:00 AM - 3:00 PM;Closed,Coffee & Tea,"1906 Dorchester Ave, Boston, MA 02124"
La Castellana Bakery,3.5 star rating,5:00 AM - 9:00 PM;5:00 AM - 9:00 PM;5:00 AM - 9:00 PM;5:00 AM - 9:00 PM;5:00 AM - 9:00 PM;5:00 AM - 6:00 PM;5:00 AM - 6:00 PM,Patisserie/Cake Shop;Coffee & Tea;Bakeries,"442 Moody St, Waltham, MA 02453"
Marylou's Coffee,3.5 star rating,5:00 AM - 8:00 PM;5:00 AM - 8:00 PM;5:00 AM - 8:00 PM;5:00 AM - 8:00 PM;5:00 AM - 8:00 PM;5:00 AM - 8:00 PM;6:00 AM - 8:00 PM,Coffee & Tea,"308 Willard St, Quincy, MA 02169"
Redeye Coffee Roasters,4 star rating,7:00 AM - 3:00 PM;7:00 AM - 3:00 PM;7:00 AM - 3:00 PM;7:00 AM - 3:00 PM;7:00 AM - 3:00 PM;8:00 AM - 4:00 PM;8:00 AM - 4:00 PM,Coffee & Tea,"3 Otis St, Hingham, MA 02043"
Yely's Coffee Shop,3.5 star rating,7:00 AM - 10:00 PM;7:00 AM - 10:00 PM;7:00 AM - 10:00 PM;7:00 AM - 10:00 PM;7:00 AM - 10:00 PM;7:00 AM - 10:00 PM;7:00 AM - 10:00 PM,Latin American;Coffee & Tea,"284 Centre St, Jamaica Plain, MA 02130"
Recreo Coffee & Roasterie,5 star rating,7:00 AM - 4:00 PM;7:00 AM - 4:00 PM;7:00 AM - 4:00 PM;7:00 AM - 4:00 PM;7:00 AM - 4:00 PM;8:00 AM - 4:00 PM;8:00 AM - 4:00 PM,Coffee & Tea;Coffee Roasteries;Cafes,"1876 Centre St, West Roxbury, MA 02132"
Caffe Nero,4 star rating,8:00 AM - 6:00 PM;8:00 AM - 6:00 PM;8:00 AM - 6:00 PM;8:00 AM - 6:00 PM;8:00 AM - 6:00 PM;8:00 AM - 5:00 PM;8:00 AM - 5:00 PM,Coffee & Tea;Breakfast & Brunch;Juice Bars & Smoothies,"1047 Commonwealth Ave, Boston, MA 02215"
Sonic Drive-In,2 star rating,9:00 AM - 2:00 AM (Next day);9:00 AM - 2:00 AM (Next day);9:00 AM - 2:00 AM (Next day);9:00 AM - 2:00 AM (Next day);9:00 AM - 2:00 AM (Next day);9:00 AM - 2:00 AM (Next day);9:00 AM - 2:00 AM (Next day),Fast Food;Burgers;Ice Cream & Frozen Yogurt,"55 Newbury St, Peabody, MA 01960"
Pizza Hut,2 star rating,11:00 AM - 10:00 PM;11:00 AM - 10:00 PM;11:00 AM - 10:00 PM;11:00 AM - 10:00 PM;11:00 AM - 12:00 AM (Next day);11:00 AM - 12:00 AM (Next day);11:00 AM - 10:00 PM,Pizza;Chicken Wings;Fast Food,"7 Sycamore St, Everett, MA 02149"
Cafe Brazil Bakery,4 star rating,6:00 AM - 7:30 PM;6:00 AM - 7:30 PM;6:00 AM - 7:30 PM;6:00 AM - 7:30 PM;6:00 AM - 7:30 PM;6:00 AM - 7:30 PM;6:00 AM - 2:00 PM,Bakeries;Coffee & Tea;Sandwiches,"125 Harvard Ave, Allston, MA 02134"
Darwin's,3.5 star rating,8:00 AM - 3:00 PM;8:00 AM - 3:00 PM;8:00 AM - 3:00 PM;8:00 AM - 3:00 PM;8:00 AM - 3:00 PM;8:00 AM - 3:00 PM;8:00 AM - 3:00 PM,Sandwiches;Coffee & Tea;Breakfast & Brunch,"148 Mt Auburn St, Cambridge, MA 02138"
Starbucks,2.5 star rating,6:30 AM - 6:30 PM;6:30 AM - 6:30 PM;6:30 AM - 6:30 PM;6:30 AM - 6:30 PM;6:30 AM - 6:30 PM;6:30 AM - 6:30 PM;6:30 AM - 6:30 PM,Coffee & Tea,"425 Summer St, Westin Boston Waterfront"
Cutty's,4 star rating,Closed;Closed;Closed;10:30 AM - 3:00 PM;10:30 AM - 3:00 PM;10:30 AM - 3:00 PM;Closed,Coffee & Tea;Sandwiches;Breakfast & Brunch,"284 Washington St, Brookline, MA 02445"
Darwin's,3.5 star rating,8:00 AM - 3:00 PM;8:00 AM - 3:00 PM;8:00 AM - 3:00 PM;8:00 AM - 3:00 PM;8:00 AM - 3:00 PM;8:00 AM - 3:00 PM;8:00 AM - 3:00 PM,Coffee & Tea;Breakfast & Brunch;Sandwiches,"31 Putnam Ave, Cambridge, MA 02139"
Pavement Coffeehouse,3 star rating,7:00 AM - 4:00 PM;7:00 AM - 4:00 PM;7:00 AM - 4:00 PM;7:00 AM - 4:00 PM;7:00 AM - 4:00 PM;7:00 AM - 4:00 PM;7:00 AM - 4:00 PM,Coffee & Tea;Bagels;Breakfast & Brunch,"1243 Commonwealth Ave, Allston, MA 02134"
Americano Espresso Bar,4 star rating,7:00 AM - 5:00 PM;7:00 AM - 5:00 PM;7:00 AM - 5:00 PM;7:00 AM - 5:00 PM;7:00 AM - 5:00 PM;8:00 AM - 2:00 PM;Closed,Coffee & Tea;Sandwiches,"155 Meridian St, Boston, MA 02128"
Diesel Cafe,4 star rating,7:00 AM - 4:00 PM;7:00 AM - 4:00 PM;7:00 AM - 4:00 PM;7:00 AM - 4:00 PM;7:00 AM - 4:00 PM;7:00 AM - 4:00 PM;7:00 AM - 4:00 PM,Coffee & Tea;Sandwiches,"257 Elm St, Somerville, MA 02144"
Revival Cafe & Kitchen,4 star rating,8:00 AM - 3:00 PM;8:00 AM - 3:00 PM;8:00 AM - 3:00 PM;8:00 AM - 3:00 PM;8:00 AM - 5:00 PM;8:00 AM - 5:00 PM;8:00 AM - 5:00 PM,Coffee & Tea;Bakeries;Breakfast & Brunch,"197 Elm St, Somerville, MA 02144"
Red Barn Coffee Roasters,3.5 star rating,6:00 AM - 6:00 PM;6:00 AM - 6:00 PM;6:00 AM - 6:00 PM;6:00 AM - 6:00 PM;6:00 AM - 6:00 PM;Closed;Closed,Coffee & Tea;Cafes,"350 Longwood Ave, Longwood Galleria"
